Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),DINING PEOPLE:People Occupant Count [](Hourly),KITCHEN PEOPLE:People Occupant Count [](Hourly),Total People,DINING:Zone Other Equipment Convective Heating Rate [W](Hourly),DINING:Zone Other Equipment Latent Gain Rate [W](Hourly),DINING:Zone Other Equipment Total Heating Rate [W](Hourly),KITCHEN:Zone Other Equipment Convective Heating Rate [W](Hourly),KITCHEN:Zone Other Equipment Latent Gain Rate [W](Hourly),KITCHEN:Zone Other Equipment Total Heating Rate [W](Hourly),Total Cooling Rate [W],DINING:Zone Mean Air Temperature [C](Hourly),KITCHEN:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly) ,Mean air Temperature [°C]
 09/17  12:00:00,21.45,879.166666666666,4,224.113381455915,6.02232,230.135701455915,12503.7339766149,11829.6892731555,24333.4232497704,9340.27280914684,8681.73282409483,18022.0056332417,42355.4288830121,25.999999905917,25.4845467749799,44.0414964181768,25.8594243351719
 09/17  13:00:00,22.9833333333333,894.166666666666,4,196.099208773926,5.26953,201.368738773926,12502.222960249,10367.9625172767,22870.1854775257,8827.45296318267,9232.89082876342,18060.3437919461,40930.5292694718,26,25.9739065739715,48.0695014085669,25.9928837404674
 09/17  14:00:00,23.9,866.166666666666,4,112.056690727957,3.01116,115.067850727957,9755.4005869796,6321.0308955982,16076.4314825778,8568.5111720245,7304.52780291892,15873.0389749434,31949.4704575212,25.9999999999999,25.9999993291488,50.4434325217444,25.9999998170438
 09/17  15:00:00,23.9,757.75,4,56.0283453639789,1.50558,57.5339253639789,7589.44803777247,3733.37133899369,11322.8193767662,8659.99395467182,8694.27220673079,17354.2661614026,28677.0855381688,26,25.9999999992661,47.5716415716593,25.9999999997998
 09/17  16:00:00,24.5416666666666,621.416666666666,4,70.0354317049736,1.881975,71.9174067049736,8345.51228490391,4195.56661206065,12541.0788969646,9474.30266270564,10525.3034053001,19999.6060680057,32540.6849649703,25.9999999999999,26,41.7339004593204,25.9999999999999
 09/17  17:00:00,24.65,379,4,140.070863409947,3.76395,143.834813409947,10768.6537440908,7183.89127620147,17952.5450202923,10070.2375183918,10623.3117144633,20693.5492328551,38646.0942531474,26,25.9999999999999,35.2735343571313,26
 09/17  18:00:00,23.1166666666666,178.666666666666,4,224.113381455915,6.02232,230.135701455915,13011.0695485421,11197.0317570513,24208.1013055934,10292.4030842219,10302.0988513736,20594.5019355955,44802.6032411889,26,25.9999999999999,28.5493439404308,26
 09/17  19:00:00,21.5583333333333,0,4,224.113381455915,6.02232,230.135701455915,11823.6133713641,11600.4057110759,23424.01908244,10285.5305813104,9497.3578630226,19782.888444333,43206.907526773,26,25.8566748305539,23.3728836497352,25.9609120281016
 09/17  20:00:00,18.825,0,4,224.113381455915,6.02232,230.135701455915,14545.7522022116,12605.5337948535,27151.2859970651,12738.192700781,8924.65949340905,21662.85219419,48814.1381912552,25.0391527162479,24.0427976866894,19.8058636576257,24.7674244667942
 09/17  21:00:00,17.2,0,4,140.070863409947,3.76395,143.834813409947,10304.7489408407,5973.44227376432,16278.191214605,12786.2803451477,6505.7918495464,19292.0721946941,35570.2634092991,24.4502287751742,22.6374141425906,17.0746324226276,23.9558337733099
 09/17  22:00:00,16.9083333333333,0,4,98.049604386963,2.634765,100.684369386963,7375.12265652859,4759.76189170378,12134.8845482324,11280.7615127565,3916.32874092756,15197.0902536841,27331.9748019164,24.2627007111566,21.5966249147443,15.7529868573909,23.5356023500522
 09/17  23:00:00,16.9916666666666,0,4,56.0283453639789,1.50558,57.5339253639789,4070.33806528483,2545.23637179351,6615.57443707834,8242.59717068391,1936.43341098512,10179.030581669,16794.6050187474,24.142669190389,21.037117194203,15.6504068032477,23.2957158630343
 09/17  24:00:00,16.2666666666666,0,4,14.0070863409947,0.376395,14.3834813409947,1156.48172996573,1059.77367368731,2216.25540365304,8924.62994709784,2440.12460887972,11364.7545559776,13581.0099596306,24.3958094054972,19.8881748853938,15.6866629384661,23.1664768874814
 09/18  01:00:00,15.5999999999999,0,5,0,0,0,0,0,0,0,0,0,0,24.3081484914454,24.1425771213105,15.1142788247033,24.2629934842123
 09/18  02:00:00,15.25,0,5,0,0,0,0,0,0,0,0,0,0,24.2548286775617,25.7711362753569,14.5835808180985,24.6683595947136
 09/18  03:00:00,15,0,5,0,0,0,0,0,0,0,0,0,0,24.1066719508235,26.0094318375986,13.6121110504252,24.6255970305647
 09/18  04:00:00,14.65,0,5,0,0,0,0,0,0,0,0,0,0,24.1552173598709,26.5802349696078,12.7862874711857,24.8165737744416
 09/18  05:00:00,14.1083333333333,0,5,14.0070863409947,0.376395,14.3834813409947,1441.18621158977,1333.33635964271,2774.52257123248,9267.74324045888,8194.15353325296,17461.8967737118,20236.4193449443,24.2457064640945,21.1690930617814,12.3726036100623,23.4066453370313
 09/18  06:00:00,13.2583333333333,16.9166666666666,5,28.0141726819894,0.75279,28.7669626819894,2989.19407960963,2231.75668900427,5220.9507686139,8110.23207255785,3742.46246036392,11852.6945329218,17073.6453015357,23.6442202731634,21.0001827761958,11.6413513142362,22.9231322480852
 09/18  07:00:00,13.0916666666666,235.75,5,112.056690727957,3.01116,115.067850727957,10712.6821891469,6290.91330948295,17003.5954986299,10080.6987424162,4949.56198685978,15030.260729276,32033.8562279058,22.4251492489042,21.0000004009878,11.4341378007777,22.0364793569813
 09/18  08:00:00,14.6416666666666,506,5,112.056690727957,3.01116,115.067850727957,9366.46585263777,4768.90198570054,14135.3678383383,11020.7923295815,7159.68054533897,18180.4728749205,32315.8407132588,22.9427017900136,21.0000000000877,15.0994927189717,22.4128836620105
 09/18  09:00:00,16.8833333333333,683.75,5,112.056690727957,3.01116,115.067850727957,8088.66160903264,5418.77133848048,13507.4329475131,10660.438879064,9839.31354491137,20499.7524239754,34007.1853714885,24.0364048743897,21.4934823595715,23.4581491616371,23.3428931612464
 09/18  10:00:00,18.7333333333333,790.333333333333,5,56.0283453639789,1.50558,57.5339253639789,4286.85043428037,4535.77050739858,8822.62094167895,9867.84462946235,11224.7871160465,21092.6317455089,29915.2526871878,25.721505976495,23.013364340049,33.1870759701295,24.9829353221467
 09/18  11:00:00,20.3916666666666,837.333333333333,5,140.070863409947,3.76395,143.834813409947,8743.85984654594,8173.72145075219,16917.5812972981,9618.15213525795,10746.7209412595,20364.8730765174,37282.4543738156,25.9495568879328,24.5827266291153,40.9790076114219,25.5767917765915
 09/18  12:00:00,21.45,856.75,5,224.113381455915,6.02232,230.135701455915,12585.9352145263,12142.7177655959,24728.6529801222,9321.72335188996,9471.85452583523,18793.5778777252,43522.2308578474,25.9999999964339,25.4761418671596,46.1999696991786,25.8571321950911
 09/18  13:00:00,22.6333333333333,866.333333333333,5,196.099208773926,5.26953,201.368738773926,12392.4814262856,10524.978160024,22917.4595863096,8833.06929141683,7497.45529728094,16330.5245886978,39247.9841750074,25.9999999999999,25.9545769466409,48.8810948046963,25.9876121197685
 09/18  14:00:00,24.2916666666666,878,5,112.056690727957,3.01116,115.067850727957,9800.21577138958,6315.38726231897,16115.6030337086,8553.59694337056,6532.78677486346,15086.383718234,31201.9867519426,26,25.9996995047508,49.3966217943095,25.9999180482402
 09/18  15:00:00,25,877.833333333333,5,56.0283453639789,1.50558,57.5339253639789,7790.89137265076,3574.38956072821,11365.280933379,8648.81687981991,7197.42396199345,15846.2408418134,27211.5217751923,25.9999999999999,25.9999962990888,48.0844921103868,25.9999989906789
 09/18  16:00:00,25.3499999999999,811.916666666666,5,70.0354317049736,1.881975,71.9174067049736,8725.30206917627,4008.91187740309,12734.2139465794,9482.99380644556,9412.25645896231,18895.2502654079,31629.4642119872,25.9999999999999,25.9999999996783,43.6854019260786,25.9999999999122
 09/18  17:00:00,25.25,651.083333333333,5,140.070863409947,3.76395,143.834813409947,11410.4041716472,7315.09705327127,18725.5012249185,10107.5203998155,10448.1671773825,20555.687577198,39281.1888021165,26,25.9999999999999,38.0920955457346,26
 09/18  18:00:00,24.0083333333333,311.916666666666,5,224.113381455915,6.02232,230.135701455915,13754.0331131291,10951.3659677096,24705.3990808387,10359.8712400427,11438.0893317581,21797.9605718008,46503.3596526395,26,25.9999999999999,30.9315669619122,26
 09/18  19:00:00,21.7249999999999,0,5,224.113381455915,6.02232,230.135701455915,12206.2439313729,10868.4697852757,23074.7137166486,10467.3565507222,10702.8432723844,21170.1998231066,44244.9135397552,25.9817679875656,25.8071505110528,23.997980493488,25.9341459052664
 09/18  20:00:00,19.9,0,5,224.113381455915,6.02232,230.135701455915,12853.7053447977,10981.2808372303,23834.986182028,11264.3947506971,8774.44692796942,20038.8416786665,43873.8278606945,25.4796309982955,24.6347543517391,18.7099169169667,25.2492142840096
 09/18  21:00:00,18.1166666666666,0,5,140.070863409947,3.76395,143.834813409947,9828.41138346954,6863.69146847504,16692.1028519446,12428.6565502959,7085.61915092165,19514.2757012176,36206.3785531621,24.9487426521936,23.2837901121483,15.982801248059,24.4946729423929
 09/18  22:00:00,17.2,0,5,98.049604386963,2.634765,100.684369386963,7239.48344279385,4473.58950349818,11713.072946292,11105.5216794152,3926.28348861507,15031.8051680303,26744.8781143223,24.4251112088108,21.8363766336446,14.4021673104338,23.7191055245499
 09/18  23:00:00,17.2,0,5,56.0283453639789,1.50558,57.5339253639789,4039.44839645259,2232.25684813505,6271.70524458764,8541.87823916593,2089.62908589938,10631.5073250653,16903.2125696529,24.2692324411376,21.0979640668033,13.8969254164224,23.4043567910516
 09/18  24:00:00,16.5583333333333,0,5,14.0070863409947,0.376395,14.3834813409947,1128.04601120745,785.478184129099,1913.52419533655,8627.58145247187,2195.02643252302,10822.6078849949,12736.1320803314,24.5021763410077,20.0881296056968,13.6340926434939,23.2983673002439
 09/19  01:00:00,15.8083333333333,0,6,0,0,0,0,0,0,0,0,0,0,24.4478830054573,24.3832801616289,13.2025245314659,24.4302643683827
 09/19  02:00:00,14.9,0,6,0,0,0,0,0,0,0,0,0,0,24.3415088640597,25.9532904195808,12.7337664861636,24.7810776599111
 09/19  03:00:00,14.1083333333333,0,6,0,0,0,0,0,0,0,0,0,0,24.1630847429948,26.1354780510276,11.7630487255174,24.701000410529
 09/19  04:00:00,13.9,0,6,0,0,0,0,0,0,0,0,0,0,24.2277615556651,26.7230346392854,10.7092433078449,24.9082782056604
 09/19  05:00:00,12.9083333333333,0,6,14.0070863409947,0.376395,14.3834813409947,1604.96804130079,1763.06572623213,3368.03376753292,9411.03522196515,8755.01607523069,18166.0512971958,21534.0850647288,24.1793041475625,21.1687100411078,9.89128768472164,23.3582479556495
 09/19  06:00:00,11.9083333333333,31,6,28.0141726819894,0.75279,28.7669626819894,3292.01161904604,2040.82239197412,5332.83401102016,8110.34050924404,4005.89466492628,12116.2351741703,17449.0691851905,23.4100169702379,21.0000753315569,9.07194447012387,22.7527721093828
 09/19  07:00:00,13.275,398,6,112.056690727957,3.01116,115.067850727957,10472.4262082482,5326.92522301155,15799.3514312598,10076.712012261,5493.44746211403,15570.159474375,31369.5109056348,22.428769747978,21.0000000646677,9.99332071557745,22.0391123734471
 09/19  08:00:00,15.7416666666666,707.166666666666,6,112.056690727957,3.01116,115.067850727957,8566.57417087281,4429.68888651437,12996.2630573872,10914.2861361511,8176.64621739478,19090.9323535459,32087.1954109331,23.3292464503195,21.0507517433938,15.6360540859182,22.7078501008909
 09/19  09:00:00,17.6333333333333,843.666666666666,6,112.056690727957,3.01116,115.067850727957,7681.03119015481,4918.26100646959,12599.2921966244,10021.1737147499,10244.9516394457,20266.1253541956,32865.41755082,24.4170846764999,21.969402207101,24.9169465037705,23.7495470489505
 09/19  10:00:00,19.6416666666666,907.75,6,56.0283453639789,1.50558,57.5339253639789,4406.36281691298,4058.9084829087,8465.27129982168,9098.42403422383,10391.7584056531,19490.1824398769,27955.4537396986,25.8657481155654,23.6140541980092,33.47677330954,25.2516609394367
 09/19  11:00:00,21.5333333333333,943.5,6,140.070863409947,3.76395,143.834813409947,9002.66784137219,7538.34561355595,16541.0134549281,8848.28391159325,10553.8556174949,19402.1395290882,35943.1529840163,25.9999999999802,25.3865213638869,40.2195283701217,25.8326906866155
 09/19  12:00:00,22.8416666666666,961.75,6,224.113381455915,6.02232,230.135701455915,13157.9426014554,11173.9032725514,24331.8458740068,9135.53957641832,10595.7911421624,19731.3307185807,44063.1765925875,25.9999999999999,25.9983090116698,45.7670746911358,25.9995388297492
 09/19  13:00:00,24.2916666666666,960.25,6,196.099208773926,5.26953,201.368738773926,13029.3789401365,9669.63586171819,22699.0148018547,9123.13720994322,9391.62014327288,18514.7573532161,41213.7721550708,26,25.9999999987905,50.7851121965993,25.9999999996701
 09/19  14:00:00,25.6416666666666,950.166666666666,6,112.056690727957,3.01116,115.067850727957,10214.2207543501,5792.31232760626,16006.5330819564,8723.80027222005,6553.10105434738,15276.9013265674,31283.4344085238,26,25.9999999999995,51.6626964135421,25.9999999999999
 09/19  15:00:00,27.0916666666666,914.333333333333,6,56.0283453639789,1.50558,57.5339253639789,8252.45792303444,3357.03507908868,11609.4930021231,8783.96900933479,6645.06749689226,15429.0365062271,27038.5295083502,26,25.9999999999999,50.6974150858034,26
 09/19  16:00:00,28.4416666666666,839.5,6,70.0354317049736,1.881975,71.9174067049736,9478.24448956953,3575.98641793718,13054.2309075067,9621.87892903421,9034.48837423483,18656.367303269,31710.5982107758,26,25.9999999999999,47.5255027414393,26
 09/19  17:00:00,28.9,680.083333333333,6,140.070863409947,3.76395,143.834813409947,12631.7375969922,6459.50830910703,19091.2459060992,10262.8967651129,11166.8654832661,21429.762248379,40521.0081544782,26,26,41.7195530904092,26
 09/19  18:00:00,27.2666666666666,343.583333333333,6,224.113381455915,6.02232,230.135701455915,15208.6962201398,9794.59391024572,25003.2901303855,10521.1361887364,11414.9080834682,21936.0442722046,46939.3344025901,26,26,34.2666750431411,26
 09/19  19:00:00,24.4666666666666,0,6,224.113381455915,6.02232,230.135701455915,13330.3826366154,9495.05335166169,22825.4359882771,10205.5499222194,10772.1703150709,20977.7202372903,43803.1562255674,26,25.9999999999999,26.8402123437805,26
 09/19  20:00:00,22.3666666666666,0,6,224.113381455915,6.02232,230.135701455915,11940.7936308535,9235.31852331981,21176.1121541733,9442.56281556224,8546.94667046836,17989.5094860306,39165.6216402039,26,25.9502788407501,21.7132140709359,25.9864399303833
 09/19  21:00:00,20.0666666666666,0,6,140.070863409947,3.76395,143.834813409947,8445.40039257983,6473.17261605928,14918.5730086391,11088.5950763567,7534.91364528153,18623.5087216382,33542.0817302773,25.7466434101959,24.617063703204,18.6340101934258,25.4385818184003
 09/19  22:00:00,18.9,0,6,98.049604386963,2.634765,100.684369386963,6254.66322342807,4219.4988256613,10474.1620490894,9909.57575193668,4524.06148880939,14433.6372407461,24907.7992898354,25.1359759347915,23.0381442077509,15.8200232428675,24.5638504113324
 09/19  23:00:00,17.9083333333333,0,6,56.0283453639789,1.50558,57.5339253639789,3912.88577574163,2136.30873862353,6049.19451436516,8922.67635261236,2754.85561110003,11677.5319637124,17726.7264780776,24.6810981341524,21.5876969818098,14.6553641003842,23.8374586130505
 09/19  24:00:00,16.5583333333333,0,6,14.0070863409947,0.376395,14.3834813409947,1158.71927885122,629.137206091936,1787.85648494316,8964.23184393028,2252.20055700473,11216.432400935,13004.2888858782,24.7017872699617,20.2307767570951,13.9291466901592,23.4824429359558
 09/20  01:00:00,16.0999999999999,0,7,0,0,0,0,0,0,0,0,0,0,24.6481888872608,24.6710743288397,13.1473304150902,24.6544302578503
 09/20  02:00:00,15.1083333333333,0,7,0,0,0,0,0,0,0,0,0,0,24.5731770246118,26.2568571971844,12.0026908759835,25.0323541776953
 09/20  03:00:00,13.7583333333333,0,7,0,0,0,0,0,0,0,0,0,0,24.3042223351163,26.3682279145557,10.7467995779924,24.8671227133202
 09/20  04:00:00,13.2999999999999,0,7,0,0,0,0,0,0,0,0,0,0,24.3015336343152,26.8913896506856,9.88765082950557,25.0078451606166
 09/20  05:00:00,12.0166666666666,0,7,0,0,0,0,925.671772116618,925.671772116618,9617.67279559079,8441.51153641385,18059.1843320046,18984.8561041213,24.6317016075866,21.1623917189767,9.04982418693733,23.6855433859914
 09/20  06:00:00,10.8083333333333,35.4166666666666,7,14.0070863409947,0.376395,14.3834813409947,1864.94070118338,1762.72198287069,3627.66268405407,8175.92565495658,3992.83868476085,12168.7643397174,15796.4270237715,23.8260208688803,21.000070691496,8.04367701642807,23.0553211966115
 09/20  07:00:00,13.1666666666666,449.25,7,140.070863409947,3.76395,143.834813409947,12879.1187031205,8094.9772340882,20974.0959372087,8677.94193914175,5540.99844693247,14218.9403860742,35193.0363232829,22.2010207622913,21.0000000180608,9.10120211007932,21.8734756054891
 09/20  08:00:00,17.275,771.666666666666,7,140.070863409947,3.76395,143.834813409947,9020.13809614755,5662.19931961252,14682.3374157601,8726.34290927891,6505.34674969346,15231.6896589724,29914.0270747324,23.6962488948454,21.3853212858742,15.7617534715939,23.0660073693138
 09/20  09:00:00,19.5416666666666,894.583333333333,7,112.056690727957,3.01116,115.067850727957,6448.84544917473,5154.13090252745,11602.9763517022,8369.34748729851,10880.8562270869,19250.2037143854,30853.1800660876,25.2383577216077,23.1678061075814,26.4012293151553,24.6736720937023
 09/20  10:00:00,21.925,953.083333333333,7,56.0283453639789,1.50558,57.5339253639789,5170.31124362087,3810.33928686155,8980.65053048242,7720.14624515194,12007.9560304058,19728.1022755577,28708.7528060402,25.9879029660172,25.1989231063477,36.707612233603,25.772730552809
 09/20  11:00:00,23.9416666666666,983.166666666666,7,126.063777068952,3.38755499999999,129.451332068952,9419.51828503984,6410.82829532433,15830.3465803642,9228.86322201212,12236.9075938965,21465.7708159086,37296.1173962728,25.9999999999999,25.999947900858,44.842029339819,25.9999857914014
 09/20  12:00:00,25.3916666666666,997,7,140.070863409947,3.76395,143.834813409947,10707.2291983074,6367.75754148768,17074.9867397951,9759.25596374831,10512.6941019107,20271.950065659,37346.9368054541,26,25.9999999999715,50.1764522570415,25.9999999999922
 09/20  13:00:00,28.025,990.666666666666,7,140.070863409947,3.76395,143.834813409947,11713.7467031024,6291.34598915599,18005.0926922584,9633.11553817551,9110.2581212542,18743.3736594297,36748.4663516881,25.9999999999999,25.9999999999999,55.0826457181299,25.9999999999999
 09/20  14:00:00,30.0999999999999,965,7,98.049604386963,2.634765,100.684369386963,10600.8163351644,4206.30150797434,14807.1178431387,9227.20943640575,6511.92422082517,15739.1336572309,30546.2515003697,25.9999999999999,25.9999999999998,55.0797046869372,25.9999999999999
 09/20  15:00:00,30.5999999999999,936.5,7,84.0425180459683,2.25836999999999,86.3008880459683,10271.8304621154,3962.17501551769,14234.0054776331,9310.54579186622,7251.58797815756,16562.1337700238,30796.1392476569,25.9999999999999,26.0000000000001,53.2809382540944,26
 09/20  16:00:00,30.25,886.166666666666,7,84.0425180459683,2.25836999999999,86.3008880459683,10631.139423326,3761.24563972184,14392.3850630478,9964.31181680682,9069.93945184236,19034.2512686492,33426.636331697,26,25.9999999999999,49.8508986944258,26
 09/20  17:00:00,30.3499999999999,735.583333333333,7,84.0425180459683,2.25836999999999,86.3008880459683,10299.0509721203,3425.88708079685,13724.9380529172,10360.8929746647,11264.6641816838,21625.5571563485,35350.4952092656,26,26,43.9146788400837,26
 09/20  18:00:00,28.9666666666666,365.583333333333,7,196.099208773926,5.26953,201.368738773926,14490.2580897974,7045.19893204681,21535.4570218442,10601.6361010784,11912.5953434113,22514.2314444897,44049.6884663339,26,26,35.6807654561073,26
 09/20  19:00:00,25.8166666666666,0,7,252.127554137905,6.77510999999999,258.902664137905,15086.3191888798,9204.13704725371,24290.4562361335,10196.8394610988,11366.7028220757,21563.5422831745,45853.998519308,26,25.9999999999999,28.1675468252818,26
 09/20  20:00:00,22.1833333333333,0,7,196.099208773926,5.26953,201.368738773926,10958.4959892776,7184.62243711491,18143.1184263925,9867.99485698487,9734.82033273181,19602.8151897167,37745.9336161092,25.9851914235612,25.7636486597732,22.475720385038,25.9247717683205
 09/20  21:00:00,20.25,0,7,182.092122432931,4.893135,186.985257432931,10191.8001217173,7038.58298717069,17230.383108888,10555.7834346929,7523.36082977774,18079.1442644706,35309.5273733586,25.7159470012829,24.7085714505109,18.5095633316043,25.4412132097798
 09/20  22:00:00,19.0083333333333,0,7,154.077949750942,4.140345,158.218294750942,9502.773660039,5976.17904921125,15478.9527092503,10132.0040659883,5433.28540870224,15565.2894746905,31044.2421839408,24.9666657134181,23.1556189350651,15.7602952664648,24.4727528448508
 09/20  23:00:00,18.65,0,7,98.049604386963,2.634765,100.684369386963,5929.84015742947,2969.21259125587,8899.05274868534,8011.42782394365,2313.08425621853,10324.5120801622,19223.5648288475,24.5935617623582,22.0258737088,14.0839577195766,23.8932959341767
 09/20  24:00:00,17.6166666666666,0,7,14.0070863409947,0.376395,14.3834813409947,1026.87193303909,921.950797233586,1948.82273027268,8331.0251027626,2355.12680382257,10686.1519065852,12634.9746368578,24.8623723169045,20.9574654482052,14.1807286731941,23.7974170788287
 09/21  01:00:00,16.0583333333333,0,1,0,0,0,0,0,0,0,0,0,0,24.7555600706083,24.9485235858482,13.2613362795826,24.8081855270461
 09/21  02:00:00,15.25,0,1,0,0,0,0,0,0,0,0,0,0,24.6123812442355,26.4374218628613,12.0125847104088,25.1101105453069
 09/21  03:00:00,14.65,0,1,0,0,0,0,0,0,0,0,0,0,24.4296299690464,26.5688339281274,10.8564201751849,25.0130386233723
 09/21  04:00:00,14.4,0,1,0,0,0,0,0,0,0,0,0,0,24.4619651822756,27.1045055746818,9.11797487663606,25.1826449135331
 09/21  05:00:00,13.7583333333333,0,1,0,0,0,0,1183.1737188321,1183.1737188321,9775.61628281646,8968.91523677656,18744.531519593,19927.7052384251,24.7351056081208,21.1875971285893,8.8152802668346,23.7676208858401
 09/21  06:00:00,13.0083333333333,33.1666666666666,1,14.0070863409947,0.376395,14.3834813409947,1606.02980351402,1173.91563253187,2779.94543604589,8302.05189828997,3818.76041210628,12120.8123103963,14900.7577464421,24.1959669854582,21.000029428529,9.11486247267172,23.3243634988048
 09/21  07:00:00,15.075,420.166666666666,1,140.070863409947,3.76395,143.834813409947,11120.5883682243,7374.57993423464,18495.1683024589,8791.19630365799,5528.15047510557,14319.3467787636,32814.5150812225,22.8728661757139,21.0000000104137,10.7142774605914,22.3620937808742
 09/21  08:00:00,17.6333333333333,721.166666666666,1,140.070863409947,3.76395,143.834813409947,8973.95593418143,4588.01962210103,13561.9755562825,8772.34956774228,6556.20199845137,15328.5515661936,28890.5271224761,23.9930310165191,21.4341983755009,16.878810729246,23.2951802569389
 09/21  09:00:00,19.9333333333333,841.916666666666,1,56.0283453639789,1.50558,57.5339253639789,3615.27179275105,3725.02255453669,7340.29434728774,7218.93866603697,6749.46887052151,13968.4075365585,21308.7018838462,25.6778148712654,23.08801761171,25.831385978658,24.9715193692586
 09/21  10:00:00,22.3833333333333,895,1,56.0283453639789,1.50558,57.5339253639789,5459.55921283785,3328.91291142138,8788.47212425923,7401.19344373179,12012.746950063,19413.9403937948,28202.412518054,25.9999999952267,25.4554510972059,36.4505384257653,25.8514893595483
 09/21  11:00:00,24.9333333333333,929.25,1,84.0425180459683,2.25836999999999,86.3008880459683,7975.83223738718,4575.82726391144,12551.6595012986,9236.51373534223,12168.7028379841,21405.2165733263,33956.876074625,26,25.9999941532435,44.1975750727917,25.999998405459
 09/21  12:00:00,27.7333333333333,943.166666666666,1,140.070863409947,3.76395,143.834813409947,11355.3018575133,6634.60321550529,17989.9050730186,9475.17870258343,10118.8159299039,19593.9946324873,37583.8997055059,25.9999999999999,25.9999999999981,49.4757702139241,25.9999999999994
 09/21  13:00:00,29.5416666666666,943.333333333333,1,140.070863409947,3.76395,143.834813409947,12237.3703797551,6570.67489506745,18808.0452748226,9421.76348556658,8749.96700557474,18171.7304911413,36979.7757659639,26,25.9999999999999,53.1151120381955,26
 09/21  14:00:00,30.3499999999999,926.75,1,84.0425180459683,2.25836999999999,86.3008880459683,10055.4749244835,4198.16392503398,14253.6388495175,8881.30772505982,7257.23586573299,16138.5435907928,30392.1824403103,26,26,55.2714783319718,26
 09/21  15:00:00,30.25,890.416666666666,1,56.0283453639789,1.50558,57.5339253639789,8937.03032198873,3107.59604254408,12044.6263645328,8917.68249097966,7589.34175438494,16507.0242453646,28551.6506098974,25.9999999999999,26,53.3587729571278,25.9999999999999
 09/21  16:00:00,30,818.666666666666,1,70.0354317049736,1.881975,71.9174067049736,9969.98612887488,3402.92826374901,13372.9143926239,9676.14512777422,9595.94507826066,19272.0902060349,32645.0045986588,25.9999999999999,25.9999999999999,48.9456025910381,25.9999999999999
 09/21  17:00:00,30,648.416666666666,1,98.049604386963,2.634765,100.684369386963,10902.8721270045,4422.15067360922,15325.0228006137,10196.3793753922,11502.2238480392,21698.6032234314,37023.6260240451,26,26,42.2952986683731,26
 09/21  18:00:00,28.3666666666666,296.916666666666,1,154.077949750942,4.140345,158.218294750942,12045.4676584649,6729.89068351272,18775.3583419776,10217.795917191,11311.5753632861,21529.3712804771,40304.7296224547,26,25.9999999999999,34.5006821552707,26
 09/21  19:00:00,24.925,0,1,182.092122432931,4.893135,186.985257432931,11349.4556216922,7393.67869902173,18743.1343207139,9716.35771828602,10713.9469845504,20430.3047028364,39173.4390235504,26,25.9999999999999,26.8573893378563,26
 09/21  20:00:00,21.7249999999999,0,1,196.099208773926,5.26953,201.368738773926,10379.6377648842,7611.45865467692,17991.0964195611,9586.31538905907,9060.12059768342,18646.4359867425,36637.5324063036,25.9742411536526,25.5902999614508,21.0732514349087,25.8695318231879
 09/21  21:00:00,19.9,0,1,98.049604386963,2.634765,100.684369386963,5939.32486688321,3734.24800619438,9673.57287307759,10601.9543512199,7076.63208239434,17678.5864336142,27352.1593066918,25.8093144317638,24.3349767443262,17.742684028865,25.4072296456925
 09/21  22:00:00,19.1083333333333,0,1,56.0283453639789,1.50558,57.5339253639789,3617.58747158229,2257.33260881263,5874.92008039492,9492.97234676971,4724.80299370978,14217.7753404795,20092.6954208744,25.4192089561297,23.0546742598408,15.556193364662,24.7743475816858
 09/21  23:00:00,18.55,0,1,56.0283453639789,1.50558,57.5339253639789,3599.99170703417,2027.29509317464,5627.28680020881,8041.02302861264,2655.36802763477,10696.3910562474,16323.6778564562,24.7827041939158,21.8460014141319,13.8354273339593,23.9817998156138
 09/21  24:00:00,17.6583333333333,0,1,14.0070863409947,0.376395,14.3834813409947,1016.01252348783,670.463489728549,1686.47601321638,7992.65832998599,2038.11886070884,10030.7771906948,11717.2532039112,24.8122217088442,20.9335181081133,13.823243226957,23.7544126866491
 09/22  01:00:00,18.1916666666666,0,2,0,0,0,0,0,0,0,0,0,0,24.7609564303761,25.052744402242,13.6562433941304,24.8405335213272
 09/22  02:00:00,17.6166666666666,0,2,0,0,0,0,0,0,0,0,0,0,24.7004072911149,26.490021682882,12.7657575187193,25.188475069613
 09/22  03:00:00,16.3499999999999,0,2,0,0,0,0,0,0,0,0,0,0,24.4372091927329,26.5406377119431,12.2498013413924,25.0108610863047
 09/22  04:00:00,16.0999999999999,0,2,0,0,0,0,0,0,0,0,0,0,24.4428079077173,27.0362418725365,12.1732421048391,25.1500952203998
 09/22  05:00:00,15.4583333333333,0,2,14.0070863409947,0.376395,14.3834813409947,1292.74570446197,1698.07997796992,2990.82568243189,9720.8180519277,8966.24483936453,18687.0628912922,21677.8885737241,24.5492650479244,21.2446616270016,12.206223022857,23.6480259553651
